it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	
139000	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.32150347055215767	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.30991999335125031	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355	0.011583477200907355
140000	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.35036922587361102	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.27546070326474636	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658	0.074908522608864658
141000	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.36364043804764018	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.28989212549062737	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807	0.073748312557012807
142000	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.38291676110885553	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.30717804498748952	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012	0.075738716121366012
143000	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.4130445435023597	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.35226101808837573	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963	0.060783525413983963
144000	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37593701650981509	0.37964027597328415	0.37964027597328415	0.37964027597328415	0.37964027597328415	0.37964027597328415	0.37964027597328415	0.37964027597328415	0.37964027597328415	0.37964027597328415	0.37964027597328415	0.37964027597328415	0.37964027597328415	0.37964027597328415	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.27623793489058041	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.099699081619234686	0.10340234108270374	0.10340234108270374	0.10340234108270374	0.10340234108270374	0.10340234108270374	0.10340234108270374	0.10340234108270374	0.10340234108270374	0.10340234108270374	0.10340234108270374	0.10340234108270374	0.10340234108270374	0.10340234108270374
145000	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.35556849919659222	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.32081035214952769	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536	0.034758147047064536
146000	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.38775693400596872	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.32720579864896482	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905	0.060551135357003905
147000	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.4161805687484062	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.33306299425267183	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437	0.08311757449573437
148000	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.39330518882907167	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.33842563243906615	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524	0.054879556390005524
149000	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.40535542500795718	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.29151355120048178	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754	0.1138418738074754
150000	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.39094590503501142	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.26555350841414493	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649	0.12539239662086649
151000	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.33204985939274817	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.32759412259154191	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559	0.0044557368012062559
